incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
Inc003493,Domestic Violence,Midtown,Springfield,AZ,4149 Lincoln St,40.116055,-119.44641,2021-06-26 01:14:15,Off0055,Chris,Moore,1812.0,Sus00640,Richard,Davis,25.0,Female,Asian,Vic00214,Matthew,Wilson,208.0,Unknown,795-610-5779,Bat,Low,Under Investigation,No Arrest,4.0,8994.43,True,Incident At 4149 Lincoln St. Officer Responded At Scene.
Inc002732,Domestic Violence,East,Maplewood,IL,5999 Park Rd,28.400084,-108.437358,2019-07-02 04:09:30,Off0138,Sarah,Williams,7247.0,Sus00023,Karen,Martin,23.0,Unknown,Black,Vic00857,Ashley,Brown,22.0,Unknown,246-932-8157,Blunt Object,Low,Pendng,Unknown,5.0,34318.4,False,
Inc001978,Kidnapping,Central,Hillcrest,NC,1601 Washington Ave,42.831682,-104.237569,14-08-2024,Off0036,Patricia,Flores,5181.0,Sus00466,David,Lee,51.0,Male,Asian,Vic00431,Karen,Miller,14.0,Unknown,450-922-7044,Hands,Critical,Unknown,Warning Issued,4.0,28729.06,False,Incident At 1601 Washington Ave. Officer Responded At Scene.
Inc004589,Trespassing,Northwest,Oakdale,TX,1222 River Rd,27.631407,-120.299066,2023-05-26 17:21:13,Off0099,Jessica,Miller,8455.0,Sus00678,Richard,Harris,73.0,Female,Black,Vic00637,Daniel,Young,167.0,Unknown,Unknown,Gun,High,Under Investigation,Unknown,2.0,4135.16,False,Incident At 1222 River Rd. Officer Responded At Scene.
Inc001887,Cyber Crime,South,Riverside,FL,5233 Lincoln St,33.700811,-81.29606,2024-10-24 21:43:12,Off0116,Michelle,Young,6783.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00217,Daniel,Anderson,40.0,Male,272-696-4550,Bat,Critical,Pending,Case Dismissed,4.0,-16675.01,False,Incident At 5233 Lincoln St. Officer Responded At Scene.
Inc004176,Fraud,Northwest,Hillcrest,TX,4985 River Rd,27.035555,-76.267636,2022-05-06 00:08:21,Off0130,Anthony,Wright,8149.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00292,Matthew,Miller,34.0,Unknown,835-782-9427,Knife,Low,Investgation,Unknown,4.0,5259.74,True,Incident At 4985 River Rd. Officer Responded At Scene.
Inc000765,Fraud,Southwest,Maplewood,PA,4689 Washington Ave,31.577946,-114.963611,2021-11-14 08:44:15,Off0064,Charles,Thompson,4809.0,Sus00327,Richard,Torres,46.0,Unknown,Hispanic,Vic00728,John,Thompson,80.0,Unknown,877-564-7639,Firearm,Medium,Under Investigation,Warning,1.0,16674.52,False,Incident At 4689 Washington Ave. Officer Responded At Scene.
Inc003662,Assault,Southwest,Centerville,PA,7049 Washington Ave,38.507845,-119.97387,2024-01-26 03:06:13,Off0063,Susan,Brown,Unknown,Sus00101,Matthew,Hall,66.0,Unknown,Black,Vic00933,Ashley,Smith,62.0,Male,328-497-9297,Firearm,Unknown,Unknown,Arrest Made,0.0,-34649.43,False,
Inc004676,Assault,Midtown,Hillcrest,FL,4131 Elm Blvd,43.05442,-111.782344,2018-02-01 02:04:04,Off0015,James,Torres,3644.0,Sus00457,Richard,Torres,68.0,Male,Other,Vic00108,Joseph,Smith,14.0,Female,922-821-1108,Hands,Low,Under Investigation,Case Dismissed,3.0,46322.21,False,
Inc001521,Trespassing,Central,Oakdale,NC,2516 River Rd,25.509885,-94.65644,2019-04-26 11:15:32,Off0143,Jessica,Miller,6695.0,Sus00501,Anthony,Thompson,46.0,Unknown,Unknown,Vic00346,Barbara,Wilson,48.0,Female,276-349-9635,Unknown,Medium,Under Investigation,Unknown,1.0,35938.03,Unknown,Incident At 2516 River Rd. Officer Responded At Scene.
Inc001890,Arson,Northwest,Centerville,IL,4337 Park Rd,25.67532,-98.537341,2023-03-29 10:24:23,Off0025,John,White,6047.0,Sus00341,Patricia,Walker,272.0,Unknown,Black,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Hands,Low,Open,Dismissed,1.0,38795.16,False,Incident At 4337 Park Rd. Officer Responded At Scene.
Inc003387,Theft/Larceny,South,Fairview,NY,3802 Maple Dr,42.120083,-94.62648,2018-01-01 14:44:18,Off0069,Robert,Flores,7334.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00189,Daniel,Wilson,27.0,Unknown,844-284-2988,Blunt Object,Medium,Closed,Warning Issued,-2.0,25521.93,True,Incident At 3802 Maple Dr. Officer Responded At Scene.
Inc002062,Arson,South,Maplewood,IL,5690 River Rd,36.9671225,-120.500696,2019-03-14 11:59:20,Off0015,Mary,Torres,6393.0,Sus00213,Jessica,Moore,15.0,Unknown,White,Vic00844,Anthony,Young,59.0,Unknown,726-676-2074,Gun,Critical,Closed,No Arrest,2.0,34308.27,False,
Inc003817,Property Damage,Central,Riverside,FL,558 Maple Dr,34.587401,-97.403399,2020-06-13 19:32:50,Off0062,Jessica,Jackson,5278.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00314,Jessica,Torres,86.0,Male,882-328-9301,Knife,Unknown,Resolved,Warning,0.0,27176.37.0,False,Incident At 558 Maple Dr. Officer Responded At Scene.
Inc001015,Fraud,Southwest,Springfield,GA,363 Sunset Blvd,38.543351,-100.311853,2020-01-12 05:56:09,Off0014,James,Johnson,4054.0,Sus00147,Susan,Smith,54.0,Male,Unknown,Vic00419,James,Wilson,70.0,Unknown,205-733-3545,Knife,Critical,Pending,Warning,0.0,13243.23,Unknown,
Inc004572,DUI,Central,Centerville,FL,4832 Park Rd,134.66,-102.674595,2021-10-29 08:57:41,Off0039,Richard,Taylor,4683.0,Sus00304,William,Harris,63.0,Other,Unknown,Vic00988,Linda,Torres,-34.0,Female,476-560-5534,Unknown,High,Open,Warning Issued,4.0,-20437.85,False,
Inc003301,Trespassing,North,Springfield,CA,3684 Sunset Blvd,46.192685,-107.853451,2023-09-16 09:47:03,Off0085,Robert,Williams,Unknown,Sus00330,Anthony,Johnson,49.0,Unknown,Unknown,Vic00794,Jennifer,Jones,49.0,Unknown,722-407-9595,Gun,High,Open,No Arrest,2.0,47700.47,Unknown,Incident At 3684 Sunset Blvd. Officer Responded At Scene.
Inc000722,Homicide,Northeast,Hillcrest,PA,3759 River Rd,42.395126,-83.824999,2018-01-31 11:57:54,Off0086,Emily,Smith,5125.0,Sus00067,Sarah,Flores,73.0,Other,Hispanic,Vic00243,Jessica,Hill,72.0,Unknown,714-905-8636,Knife,Low,Pending,Unknown,1.0,10823.97,True,
Inc004864,Theft/Larceny,Midtown,Riverside,TX,467 Oak Ave,159.8899,-97.472644,2024-10-15 16:10:53,Off0091,Daniel,Jones,7652.0,Sus00567,Carol,Flores,71.0,Unknown,Asian,Vic00891,Charles,Hall,33.0,Male,709-745-2619,Firearm,Low,Resolved,Warning Issued,4.0,39646.6,True,
Inc000970,Burglary,East,Hillcrest,NY,8554 Oak Ave,29.527514,-73.181845,2020-10-08 01:56:03,Off0046,Emily,Garcia,4563.0,Sus00346,James,Thomas,46.0,Male,Unknown,Vic00029,Michelle,Allen,47.0,Unknown,243-998-2571,Hands,Low,Closed,Warning Issued,2.0,16919.69,True,
Inc002954,DUI,Northwest,Riverside,AZ,3645 Oak Ave,39.716855,-90.785497,2022-09-05 02:45:58,Off0133,Jessica,Scott,Unknown,Sus00568,James,Scott,51.0,Male,Unknown,Vic00459,Patricia,Wright,19.0,Unknown,653-789-8270,Unknown,High,Open,Arrest Made,3.0,1784.04,False,Incident At 3645 Oak Ave. Officer Responded At Scene.
Inc001996,Homicide,South,Springfield,OH,3099 Park Rd,35.860384,-80.564924,2022-10-10 11:52:12,Off0081,Chris,Brown,3748.0,Sus00157,Charles,Anderson,55.0,Unknown,Asian,Vic00809,Jessica,Wilson,62.0,Male,213-951-6889,Unknown,High,Closed,Unknown,0.0,39744.24,True,Incident At 3099 Park Rd. Officer Responded At Scene.
Inc003974,Theft/Larceny,Southeast,Riverside,FL,4472 Maple Dr,158.2742,-93.79215,2024-04-26 12:58:47,Off0020,Patricia,Green,6443.0,Sus00299,William,Brown,17.0,Female,White,Vic00265,Karen,Walker,40.0,Unknown,892-496-1352,Unknown,High,Closed,Unknown,5.0,7276.3,True,Incident At 4472 Maple Dr. Officer Responded At Scene.
Inc003516,Burglary,West,Fairview,FL,7227 Elm Blvd,39.876801,-102.359758,2021-10-29 06:38:38,Off0119,Robert,Green,7972.0,Sus00004,Thomas,Hill,67.0,Unknown,Black,Vic00275,James,Nguyen,33.0,Unknown,340-224-1361,Firearm,Critical,Pending,No Arrest,2.0,2038.16,True,Incident At 7227 Elm Blvd. Officer Responded At Scene.
Inc002492,Kidnapping,Northwest,Maplewood,AZ,628 Main St,27.884206,-105.110448,2022-12-29 12:55:45,Off0066,Anthony,Walker,8056.0,Sus00568,Anthony,Green,54.0,Unknown,White,Vic00669,Jessica,Hill,16.0,Unknown,846-982-9825,Pistol,Critical,Pending,Dismissed,3.0,39166.12.0,True,
Inc001744,Fraud,South,Riverside,NY,1579 Elm Blvd,27.631289,-115.30767,2022-12-10 22:19:31,Off0143,Donna,Martin,8500.0,Sus00261,Richard,Hill,-48.0,Male,White,Vic00105,John,Jones,34.0,Female,637-830-2898,Blunt Object,Critical,Under Investigation,No Arrest,2.0,10285.51,False,
Inc004900,Theft/Larceny,Midtown,Lakewood,FL,6113 Sunset Blvd,28.249845,-78.43627,2018-12-29 18:08:20,Off0135,Jessica,Taylor,6552.0,Sus00606,Karen,Young,-17.0,Female,Unknown,Vic00642,Jennifer,Harris,42.0,Unknown,Unknown,Blunt Object,Critical,Open,Dismissed,1.0,37485.44,Unknown,
Inc003967,Sexual Assault,Central,Oakdale,IL,6039 Maple Dr,39.783349,-79.223388,2023-04-23 12:32:56,Off0054,Donna,Davis,3109.0,Sus00711,Daniel,Torres,74.0,Unknown,Hispanic,Vic00528,Charles,Johnson,38.0,Unknown,877-635-6457,Firearm,Medium,Open,Dismissed,2.0,48341.88,False,Incident At 6039 Maple Dr. Officer Responded At Scene.
Inc001347,Domestic Violence,East,Springfield,NC,6096 Cedar Lane,32.364038,-107.940444,2023-02-16 04:25:30,Off0023,Jennifer,Scott,9622.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00101,Mark,Allen,83.0,Unknown,491-697-5815,Hands,Critical,Under Investigation,Warning Issued,4.0,11829.58,False,Incident At 6096 Cedar Lane. Officer Responded At Scene.
Inc003263,Assault,East,Maplewood,PA,7619 Maple Dr,27.771295,-79.077553,2021-03-07 16:50:03,Off0044,David,Jackson,8296.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00615,Ashley,Anderson,30.0,Unknown,514-874-6646,Knife,Medium,Resolved,Arrest Made,3.0,38239.96,False,Incident At 7619 Maple Dr. Officer Responded At Scene.
Inc002111,Assault,East,Fairview,PA,2511 River Rd,45.103103,-83.126422,2022-01-31 01:44:25,Off0137,Michelle,Brown,7327.0,Sus00378,Barbara,Torres,38.0,Unknown,Asian,Vic00023,Chris,Jones,45.0,Male,Unknown,Hands/Feet,Low,Closed,Arres Made,5.0,8773.06,False,
Inc002259,Burglary,Midtown,Hillcrest,CA,7840 Oak Ave,32.339844,-107.893544,2021-07-29 03:44:36,Off0100,Nancy,Miller,5260.0,Sus00308,Ashley,Miller,39.0,Unknown,Black,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Blunt Object,Critical,Under Investigation,No Arrest,0.0,5126.8,False,Incident At 7840 Oak Ave. Officer Responded At Scene.
Inc000032,Burglary,Central,Lakewood,AZ,7350 Lincoln St,25.120778,-117.88026,2020-03-06 03:04:16,Off0056,Anthony,Jones,9991.0,Sus00745,Jessica,Brown,167.0,Female,Asian,Vic00309,Linda,Jackson,89.0,Male,264-213-9189,Firearm,Unknown,Under Investigation,Arres Made,1.0,35927.22,True,Incident At 7350 Lincoln St. Officer Responded At Scene.
Inc004695,Trespassing,Midtown,Maplewood,CA,8678 Sunset Blvd,37.757241,-76.310598,2019-05-06 10:50:58,Off0101,Sarah,White,7120.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00999,Sarah,Harris,38.0,Unknown,630-380-5057,Knife,Critical,Investgation,Unknown,2.0,6660.59,False,Incident At 8678 Sunset Blvd. Officer Responded At Scene.
Inc004122,Drug Offense,Northeast,Oakdale,GA,9903 Oak Ave,36.319017,-78.344368,2018-07-09 02:48:51,Off0056,Jessica,Nguyen,6760.0,Sus00635,Barbara,Garcia,-57.0,Female,Black,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Firearm,Critical,Resolved,Warning,1.0,5683.07,True,Incident At 9903 Oak Ave. Officer Responded At Scene.
Inc002011,Kidnapping,South,Centerville,AZ,4231 Cedar Lane,39.102446,-120.15412,2024-12-11 09:31:16,Off0062,Richard,Williams,7722.0,Sus00042,Charles,Lee,22.0,Female,White,Vic00844,Daniel,Smith,49.0,Unknown,347-861-9826,Knife,Unknown,Closed,Arrest Made,1.0,17461.88,True,Incident At 4231 Cedar Lane. Officer Responded At Scene.
Inc000738,Domestic Violence,Midtown,Centerville,OH,1884 Sunset Blvd,33.297904,-80.942887,2018-04-02 19:51:46,Off0051,Jennifer,Miller,1225.0,Sus00565,Mary,Torres,42.0,Unknown,White,Vic00908,John,White,53.0,Male,373-914-5582,Hands/Feet,Critical,Open,Arrest Made,3.0,25661.84,True,Incident At 1884 Sunset Blvd. Officer Responded At Scene.
Inc003094,Robbery,Southwest,Springfield,TX,3695 Elm Blvd,40.4557,-87.740733,2022-07-10 02:38:04,Off0027,Michelle,Scott,6014.0,Sus00388,Carol,Jackson,73.0,Unknown,Asian,Vic00618,James,Garcia,57.0,Male,357-167-7954,Unarmed,Medium,Pendng,Dismissed,3.0,18753.04,True,Incident At 3695 Elm Blvd. Officer Responded At Scene.
Inc000320,Fraud,Northwest,Riverside,AZ,5053 Cedar Lane,34.35803,-120.640315,2020-06-04 22:42:50,Off0084,Jennifer,Allen,2524.0,Sus00141,Nancy,Lee,69.0,Female,White,Vic00117,William,Scott,52.0,Unknown,326-287-4478,Blunt Object,Critical,Open,Unknown,2.0,42073.36.0,True,Incident At 5053 Cedar Lane. Officer Responded At Scene.
Inc002982,Arson,South,Springfield,NC,219 Elm Blvd,46.237708,-115.19565,2020-07-23 19:50:15,Off0072,Richard,Allen,7673.0,Sus00543,Donna,Hill,52.0,Unknown,Asian,Vic00156,Chris,Taylor,55.0,Unknown,Unknown,Unknown,Medium,Under Investigation,Unknown,4.0,15256.02,False,Incident At 219 Elm Blvd. Officer Responded At Scene.
Inc002305,Fraud,West,Oakdale,TX,1191 Sunset Blvd,43.139185,-93.750113,09/29/2019 19:03,Off0090,Carol,Taylor,7854.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00363,Chris,Lee,246.0,Male,Unknown,Bat,Medium,Investgation,Arrest Made,3.0,45593.17,Unknown,Incident At 1191 Sunset Blvd. Officer Responded At Scene.
Inc001195,Property Damage,North,Springfield,IL,3750 Maple Dr,40.423044,-116.544775,2021-03-09 18:45:55,Off0050,John,White,3629.0,Sus00433,John,Flores,17.0,Female,Unknown,Vic00844,Richard,Miller,19.0,Unknown,456-557-7505,Hands/Feet,Medium,Under Investigation,No Arrest,2.0,2507.17,True,Incident At 3750 Maple Dr. Officer Responded At Scene.
Inc002450,Domestic Violence,Midtown,Lakewood,CA,563 Cedar Lane,30.272724,-103.571159,2019-12-15 17:51:29,Off0145,Jennifer,Walker,6489.0,Sus00229,Chris,Walker,28.0,Unknown,Hispanic,Vic00162,Jennifer,Thompson,79.0,Unknown,747-440-4650,Hands,Critical,Unknown,Unknown,4.0,38528.85,False,Incident At 563 Cedar Lane. Officer Responded At Scene.
Inc002519,Domestic Violence,North,Oakdale,IL,3537 Lincoln St,44.211836,-80.379063,2019-04-26 23:11:11,Off0056,Michelle,Young,1997.0,Sus00164,Sarah,Smith,64.0,Unknown,Unknown,Vic00257,Michelle,Allen,57.0,Unknown,506-807-6859,Hands,High,Closed,Unknown,4.0,5399.0,True,Incident At 3537 Lincoln St. Officer Responded At Scene.
Inc000255,Fraud,Southwest,Riverside,NC,8752 Main St,35.085986,-78.956801,2018-07-05 17:59:14,Off0075,Donna,Thomas,1653.0,Sus00373,Carol,Martin,55.0,Unknown,Hispanic,Vic00439,Patricia,Jones,43.0,Unknown,793-871-2831,Firearm,Medium,Open,Unknown,2.0,7097.51,False,Incident At 8752 Main St. Officer Responded At Scene.
Inc000041,Fraud,East,Springfield,IL,1295 Maple Dr,46.252222,-87.889453,2024-05-10 21:35:50,Off0123,Michael,Miller,9824.0,Sus00278,Daniel,Wilson,23.0,Female,Unknown,Vic00759,Linda,Johnson,77.0,Male,853-338-1860,Hands/Feet,High,Closed,Warning,0.0,34059.6,True,
Inc003734,DUI,Northeast,Fairview,NY,7544 Oak Ave,44.428297,-72.676008,2021-01-31 11:04:40,Off0034,John,Thomas,Unknown,Sus00555,Anthony,Garcia,-74.0,Unknown,White,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Blunt Object,Medium,Unknown,Case Dismissed,3.0,29617.94,False,Incident At 7544 Oak Ave. Officer Responded At Scene.
Inc004733,Homicide,South,Oakdale,TX,2275 Elm Blvd,37.9263,-101.672221,2020-01-23 17:49:51,Off0121,Ashley,Torres,5335.0,Sus00134,Ashley,Thomas,261.0,Female,Black,Vic00627,Michelle,Torres,25.0,Unknown,204-934-8380,Bat,Low,Open,Unknown,0.0,24274.97,True,Incident At 2275 Elm Blvd. Officer Responded At Scene.
Inc003862,Kidnapping,Northwest,Centerville,TX,3301 Cedar Lane,29.592104,-94.65644,2021-08-28 09:42:19,Off0131,Joseph,Brown,Unknown,Sus00378,Chris,Jones,62.0,Male,Black,Vic00667,Karen,Hill,13.0,Female,Unknown,Knife,Medium,Closed,No Arrest,2.0,13366.55,Unknown,Incident At 3301 Cedar Lane. Officer Responded At Scene.
Inc003472,Arson,Northwest,Fairview,CA,8334 Cedar Lane,28.053792,-94.65644,2022-07-17 07:42:18,Off0066,Joseph,Miller,5645.0,Sus00090,Karen,Miller,47.0,Unknown,Unknown,Vic00745,Thomas,Hill,16.0,Unknown,Unknown,Knife,High,Open,Case Dismissed,-5.0,42936.05,True,Incident At 8334 Cedar Lane. Officer Responded At Scene.
Inc002849,Sexual Assault,West,Centerville,AZ,1834 River Rd,30.947206,-87.250388,2020-10-26 20:37:59,Off0020,Linda,Nguyen,8654.0,Sus00130,Mary,Scott,72.0,Female,Asian,Vic00636,Emily,Walker,77.0,Unknown,892-982-5501,Bat,Low,Unknown,Warning Issued,0.0,8490.52,False,
Inc000664,Arson,West,Springfield,NY,9884 Sunset Blvd,39.11301,-90.426182,2023-10-05 04:11:41,Off0133,Michelle,Miller,4460.0,Sus00083,James,Davis,25.0,Female,Unknown,Vic00523,Charles,Nguyen,63.0,Unknown,571-898-2322,Firearm,High,Closed,Arrest Made,3.0,21795.59,Unknown,Incident At 9884 Sunset Blvd. Officer Responded At Scene.
Inc002338,Domestic Violence,Central,Hillcrest,AZ,502 Sunset Blvd,43.685602,-80.536889,2022-03-22 20:14:49,Off0071,William,Jones,1494.0,Sus00560,Barbara,Wilson,17.0,Unknown,Asian,Vic00467,Michelle,Green,38.0,Unknown,709-683-6564,Unknown,High,Closed,Unknown,1.0,26977.64,False,Incident At 502 Sunset Blvd. Officer Responded At Scene.
Inc003198,Property Damage,West,Hillcrest,GA,2742 Sunset Blvd,28.529889,-113.095297,2022-12-25 09:28:04,Off0095,Karen,Allen,6186.0,Sus00155,Patricia,Martin,26.0,Unknown,Asian,Vic00695,Susan,Hill,66.0,Male,Unknown,Blunt Object,High,Pending,Case Dismissed,2.0,14464.91,True,
Inc001375,Fraud,Midtown,Maplewood,TX,475 Elm Blvd,44.716861,-85.524396,12/09/2023 19:36,Off0046,Nancy,Thomas,4297.0,Sus00740,Ashley,Smith,26.0,Unknown,Other,Vic00776,Chris,Wright,29.0,Unknown,984-672-1893,Blunt Object,Medium,Closed,No Arrest,5.0,44506.32,True,Incident At 475 Elm Blvd. Officer Responded At Scene.
Inc001893,Fraud,South,Lakewood,IL,235 Park Rd,34.819391,-111.786738,2018-01-25 19:00:25,Off0139,Robert,Harris,Unknown,Sus00114,Daniel,White,60.0,Unknown,Unknown,Vic00537,Karen,Harris,55.0,Unknown,563-909-3614,Blunt Object,Medium,Open,Unknown,5.0,29186.11,False,Incident At 235 Park Rd. Officer Responded At Scene.
Inc004271,Burglary,South,Springfield,CA,842 Elm Blvd,26.113542,-83.102016,2018-09-16 11:57:00,Off0097,Barbara,Walker,Unknown,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00263,Chris,Hall,73.0,Female,Unknown,Unknown,Critical,Unknown,Warning,2.0,46030.39,True,Incident At 842 Elm Blvd. Officer Responded At Scene.
Inc002528,Cyber Crime,Northeast,Fairview,NY,8293 River Rd,45.654382,-74.980857,2019-08-30 05:50:04,Off0005,Jessica,Miller,2359.0,Sus00378,Anthony,Young,63.0,Other,Unknown,Unknown,Unknown,Unknown,49.0,Unknown,Unknown,Hands/Feet,Critical,Resolved,Warning,1.0,39625.03,False,Incident At 8293 River Rd. Officer Responded At Scene.
Inc000375,Fraud,South,Springfield,PA,6078 Cedar Lane,44.952586,-85.134144,2023-12-28 11:59:02,Off0058,Barbara,Smith,8323.0,Sus00555,Richard,Lee,67.0,Unknown,Other,Vic00791,Mary,Martin,88.0,Male,576-891-4189,Unknown,High,Under Investigation,Case Dismissed,2.0,27698.05,True,Incident At 6078 Cedar Lane. Officer Responded At Scene.
Inc001583,Assault,Northwest,Centerville,AZ,8878 Maple Dr,45.468033,-95.625698,08/09/2024 14:50,Off0083,Nancy,Torres,2403.0,Sus00695,Thomas,Young,277.0,Unknown,Hispanic,Vic00121,Joseph,Jackson,85.0,Unknown,Unknown,Blunt Object,Medium,Pendng,Case Dismissed,2.0,24549.88,True,Incident At 8878 Maple Dr. Officer Responded At Scene.
Inc000460,Assault,Southwest,Centerville,PA,2127 River Rd,31.471744,-85.147,2024-01-25 22:09:02,Off0091,James,Smith,6334.0,Sus00234,Michael,Wilson,42.0,Female,Hispanic,Vic00846,Robert,Hill,38.0,Unknown,Unknown,Unknown,Medium,Open,Unknown,4.0,12948.76,False,Incident At 2127 River Rd. Officer Responded At Scene.
Inc001486,Domestic Violence,East,Hillcrest,OH,2189 Washington Ave,37.668193,-76.431368,2022-04-10 02:52:00,Off0003,Ashley,Hall,9672.0,Sus00165,Patricia,Moore,27.0,Unknown,Unknown,Vic00040,Robert,Anderson,49.0,Male,211-768-3076,Firearm,Low,Under Investigation,Unknown,3.0,28694.8,True,
Inc002586,Sexual Assault,Southeast,Maplewood,AZ,3129 Park Rd,36.9671225,-110.361487,2023-04-29 22:54:16,Off0120,Donna,Jones,1151.0,Sus00604,Barbara,Wilson,64.0,Unknown,Other,Vic00005,Barbara,Lee,27.0,Unknown,336-495-2291,Bat,Unknown,Closed,No Arrest,0.0,11283.04,True,Incident At 3129 Park Rd. Officer Responded At Scene.
Inc002470,Fraud,Northeast,Centerville,AZ,7733 Washington Ave,39.216728,-107.142647,23-10-2018,Off0004,Mary,White,5792.0,Unknown,Unknown,Unknown,46.0,Unknown,Unknown,Vic00791,Chris,Smith,34.0,Female,265-392-3070,Gun,Critical,Pendng,Arres Made,4.0,33973.45,False,Incident At 7733 Washington Ave. Officer Responded At Scene.
Inc004486,Cyber Crime,Southwest,Lakewood,IL,2359 Park Rd,28.213411,-115.530876,2021-01-15 19:08:17,Off0061,Emily,Wright,8067.0,Sus00541,Nancy,White,25.0,Unknown,Unknown,Vic00954,Anthony,Young,-21.0,Male,Unknown,Hands/Feet,High,Under Investigation,No Arrest,1.0,24524.66,False,Incident At 2359 Park Rd. Officer Responded At Scene.
Inc003065,Homicide,Northeast,Fairview,TX,5649 Park Rd,47.855408,-100.155727,2018-11-03 07:40:24,Off0005,Barbara,Hill,2721.0,Sus00571,Richard,Thomas,46.0,Unknown,Other,Vic00309,Donna,Smith,50.0,Female,755-710-7499,Rifle,Critical,Closed,Case Dismissed,2.0,24596.63,True,Incident At 5649 Park Rd. Officer Responded At Scene.
Inc003119,Sexual Assault,South,Hillcrest,PA,9042 Park Rd,29.95429,-94.418653,2020-10-19 10:35:19,Off0011,Mary,Johnson,5425.0,Sus00524,Chris,Taylor,16.0,Unknown,White,Vic00750,Linda,Jackson,49.0,Unknown,974-880-6313,Unknown,Critical,Open,Warning Issued,4.0,0,True,Incident At 9042 Park Rd. Officer Responded At Scene.
Inc000002,Domestic Violence,Northeast,Hillcrest,TX,751 Park Rd,42.780572,-70.768481,2019-12-25 06:08:47,Off0026,Richard,Wilson,8428.0,Sus00651,Jennifer,Anderson,37.0,Male,Unknown,Vic00274,Ashley,Walker,19.0,Unknown,Unknown,Blunt Object,High,Closed,No Arrest,2.0,49476.17,Unknown,Incident At 751 Park Rd. Officer Responded At Scene.
Inc000145,Vandalism,Midtown,Springfield,NY,4145 Washington Ave,33.847875,-88.774649,2023-12-17 17:46:31,Off0093,Mark,Torres,2999.0,Sus00548,Michelle,White,39.0,Male,Black,Vic00950,William,Moore,21.0,Unknown,974-341-5872,Knife,High,Under Investigation,Warning,5.0,15859.22,Unknown,Incident At 4145 Washington Ave. Officer Responded At Scene.
Inc000578,DUI,North,Centerville,IL,7209 Sunset Blvd,34.990581,-102.279762,2020-09-18 20:12:23,Off0150,Mark,Johnson,8887.0,Sus00020,Barbara,Wright,54.0,Female,Unknown,Vic00813,Chris,Nguyen,49.0,Male,984-542-9798,Unarmed,Unknown,Closed,No Arrest,2.0,42991.17,False,
Inc000754,Armed Robbery,Northeast,Lakewood,NC,6475 Cedar Lane,36.864253,-88.853764,2018-10-02 06:18:49,Off0003,Charles,Garcia,4014.0,Sus00131,Emily,Wilson,36.0,Unknown,Hispanic,Vic00940,Susan,Nguyen,35.0,Male,856-233-4765,Unarmed,High,Open,Arrest Made,2.0,3504.33,True,Incident At 6475 Cedar Lane. Officer Responded At Scene.
